2737.49602000 0.38661576 0.00059287 0.38661600
2737.45691300 0.38639391 0.00059509 0.38639400
2737.41780700 0.37368161 0.00058635 0.37368200
2737.37870200 0.34073483 0.00056609 0.34073500
2737.33959700 0.38628611 0.00059873 0.38628600
2737.30049300 0.38535221 0.00059640 0.38535200
2737.26138900 0.37372549 0.00060126 0.37372500
2737.22228600 0.38624188 0.00061263 0.38624200
2737.18318300 0.38647240 0.00065567 0.38647200
2737.14408100 0.38653405 0.00064128 0.38653400
2737.10498000 0.38664419 0.00064802 0.38664400
2737.06587900 0.38676119 0.00063130 0.38676100
2737.02677800 0.38684830 0.00061548 0.38684800
2736.98767900 0.38669726 0.00060081 0.38669700
2736.94857900 0.38667337 0.00059604 0.38667300
2736.90948100 0.38664301 0.00059607 0.38664300
2736.87038200 0.38673218 0.00059347 0.38673200
2736.83128500 0.38643687 0.00059250 0.38643700
2736.79218800 0.38680445 0.00059395 0.38680400
2736.75309100 0.38668667 0.00059219 0.38668700
2736.71399500 0.33262418 0.00055820 0.33262400
2736.67490000 0.38669295 0.00059687 0.38669300
2736.63580500 0.38701970 0.00059617 0.38702000
2736.59671100 0.38699197 0.00059225 0.38699200
2736.55761700 0.38659324 0.00059377 0.38659300
2736.51852400 0.38688988 0.00059505 0.38689000
2736.47943200 0.38695207 0.00059159 0.38695200
2736.44034000 0.38666034 0.00059109 0.38666000
2736.40124800 0.38638974 0.00059112 0.38639000
2736.36215700 0.38693476 0.00059213 0.38693500
2736.32306700 0.38705074 0.00059359 0.38705100
2736.28397700 0.38242570 0.00059282 0.38242600
2736.24488800 0.38690345 0.00059492 0.38690300
2736.20579900 0.38703814 0.00059953 0.38703800
2736.16671100 0.38696332 0.00060595 0.38696300
2736.12762400 0.38692412 0.00062174 0.38692400
2736.08853700 0.38688471 0.00063806 0.38688500
2736.04945000 0.36652723 0.00063826 0.36652700
2736.01036500 0.35636842 0.00059201 0.35636800
2735.97127900 0.38679189 0.00060057 0.38679200
2735.93219400 0.38682592 0.00059703 0.38682600
2735.89311000 0.38681690 0.00059502 0.38681700
2735.85402700 0.38475745 0.00059369 0.38475700
2735.81494400 0.38619212 0.00059439 0.38619200
2735.77586100 0.38620667 0.00059528 0.38620700
2735.73677900 0.38660113 0.00059506 0.38660100
2735.69769800 0.38663005 0.00059832 0.38663000
2735.65861700 0.38662418 0.00059807 0.38662400
2735.61953700 0.38609160 0.00059601 0.38609200
2735.58045700 0.38551662 0.00059221 0.38551700
